date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2004-10-01,0,0,False,0.0,0.0
2004-10-02,0,0,False,0.0,0.0
2004-10-03,0,0,False,0.0,0.0
2004-10-04,0,0,False,0.0,0.0
2004-10-05,0,0,False,0.0,0.0
2004-10-06,0,0,False,0.0,0.0
2004-10-07,0,0,False,0.0,0.0
2004-10-08,0,0,False,0.0,0.0
2004-10-09,0,0,False,0.0,0.0
2004-10-10,0,0,False,0.0,0.0
2004-10-11,0,0,False,0.0,0.0
2004-10-12,0,0,False,0.0,0.0
2004-10-13,0,0,False,0.0,0.0
2004-10-14,0,0,False,0.0,0.0
2004-10-15,0,0,False,0.0,0.0
2004-10-16,0,0,False,0.0,0.0
2004-10-17,0,0,False,0.0,0.0
2004-10-18,9,9,False,0.09,0.8099999999999999
2004-10-19,6,6,False,0.06,0.36
2004-10-20,0,0,False,0.0,0.0
2004-10-21,0,0,False,0.0,0.0
2004-10-22,0,0,False,0.0,0.0
2004-10-23,0,0,False,0.0,0.0
2004-10-24,0,0,False,0.0,0.0
2004-10-25,0,0,False,0.0,0.0
2004-10-26,6,6,False,0.06,0.36
2004-10-27,0,0,False,0.0,0.0
2004-10-28,0,0,False,0.0,0.0
2004-10-29,100,100,False,1.0,100.0
2004-10-30,0,0,False,0.0,0.0
2004-10-31,0,0,False,0.0,0.0
