date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2006-07-01,0,0,False,0.0,0.0
2006-07-02,0,0,False,0.0,0.0
2006-07-03,0,0,False,0.0,0.0
2006-07-04,0,0,False,0.0,0.0
2006-07-05,45,45,False,0.45,20.25
2006-07-06,0,0,False,0.0,0.0
2006-07-07,0,0,False,0.0,0.0
2006-07-08,0,0,False,0.0,0.0
2006-07-09,0,0,False,0.0,0.0
2006-07-10,0,0,False,0.0,0.0
2006-07-11,0,0,False,0.0,0.0
2006-07-12,100,100,False,1.0,100.0
2006-07-13,0,0,False,0.0,0.0
2006-07-14,0,0,False,0.0,0.0
2006-07-15,0,0,False,0.0,0.0
2006-07-16,0,0,False,0.0,0.0
2006-07-17,63,63,False,0.63,39.69
2006-07-18,0,0,False,0.0,0.0
2006-07-19,0,0,False,0.0,0.0
2006-07-20,0,0,False,0.0,0.0
2006-07-21,0,0,False,0.0,0.0
2006-07-22,0,0,False,0.0,0.0
2006-07-23,98,98,False,0.98,96.03999999999999
2006-07-24,0,0,False,0.0,0.0
2006-07-25,0,0,False,0.0,0.0
2006-07-26,0,0,False,0.0,0.0
2006-07-27,0,0,False,0.0,0.0
2006-07-28,100,100,False,1.0,100.0
2006-07-29,0,0,False,0.0,0.0
2006-07-30,0,0,False,0.0,0.0
2006-07-31,0,0,False,0.0,0.0
