date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2006-04-01,0,0,False,0.0,0.0
2006-04-02,0,0,False,0.0,0.0
2006-04-03,0,0,False,0.0,0.0
2006-04-04,0,0,False,0.0,0.0
2006-04-05,0,0,False,0.0,0.0
2006-04-06,45,45,False,0.45,20.25
2006-04-07,51,51,False,0.51,26.01
2006-04-08,0,0,False,0.0,0.0
2006-04-09,0,0,False,0.0,0.0
2006-04-10,0,0,False,0.0,0.0
2006-04-11,0,0,False,0.0,0.0
2006-04-12,0,0,False,0.0,0.0
2006-04-13,0,0,False,0.0,0.0
2006-04-14,0,0,False,0.0,0.0
2006-04-15,0,0,False,0.0,0.0
2006-04-16,0,0,False,0.0,0.0
2006-04-17,0,0,False,0.0,0.0
2006-04-18,0,0,False,0.0,0.0
2006-04-19,0,0,False,0.0,0.0
2006-04-20,0,0,False,0.0,0.0
2006-04-21,0,0,False,0.0,0.0
2006-04-22,100,100,False,1.0,100.0
2006-04-23,0,0,False,0.0,0.0
2006-04-24,35,35,False,0.35,12.25
2006-04-25,0,0,False,0.0,0.0
2006-04-26,0,0,False,0.0,0.0
2006-04-27,0,0,False,0.0,0.0
2006-04-28,0,0,False,0.0,0.0
2006-04-29,0,0,False,0.0,0.0
2006-04-30,0,0,False,0.0,0.0
