date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2016-01-01,0,0,False,0.0,0.0
2016-01-02,0,0,False,0.0,0.0
2016-01-03,0,0,False,0.0,0.0
2016-01-04,0,0,False,0.0,0.0
2016-01-05,0,0,False,0.0,0.0
2016-01-06,0,0,False,0.0,0.0
2016-01-07,52,52,False,0.52,27.04
2016-01-08,0,0,False,0.0,0.0
2016-01-09,0,0,False,0.0,0.0
2016-01-10,0,0,False,0.0,0.0
2016-01-11,0,0,False,0.0,0.0
2016-01-12,0,0,False,0.0,0.0
2016-01-13,58,58,False,0.58,33.64
2016-01-14,0,0,False,0.0,0.0
2016-01-15,0,0,False,0.0,0.0
2016-01-16,0,0,False,0.0,0.0
2016-01-17,81,81,False,0.81,65.61
2016-01-18,0,0,False,0.0,0.0
2016-01-19,79,79,False,0.79,62.410000000000004
2016-01-20,0,0,False,0.0,0.0
2016-01-21,0,0,False,0.0,0.0
2016-01-22,0,0,False,0.0,0.0
2016-01-23,0,0,False,0.0,0.0
2016-01-24,0,0,False,0.0,0.0
2016-01-25,0,0,False,0.0,0.0
2016-01-26,0,0,False,0.0,0.0
2016-01-27,0,0,False,0.0,0.0
2016-01-28,0,0,False,0.0,0.0
2016-01-29,87,87,False,0.87,75.69
2016-01-30,100,100,False,1.0,100.0
2016-01-31,0,0,False,0.0,0.0
