date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2006-03-01,0,0,False,0.0,0.0
2006-03-02,0,0,False,0.0,0.0
2006-03-03,0,0,False,0.0,0.0
2006-03-04,0,0,False,0.0,0.0
2006-03-05,0,0,False,0.0,0.0
2006-03-06,33,33,False,0.33,10.89
2006-03-07,0,0,False,0.0,0.0
2006-03-08,0,0,False,0.0,0.0
2006-03-09,0,0,False,0.0,0.0
2006-03-10,0,0,False,0.0,0.0
2006-03-11,24,24,False,0.24,5.76
2006-03-12,0,0,False,0.0,0.0
2006-03-13,36,36,False,0.36,12.959999999999999
2006-03-14,0,0,False,0.0,0.0
2006-03-15,0,0,False,0.0,0.0
2006-03-16,0,0,False,0.0,0.0
2006-03-17,0,0,False,0.0,0.0
2006-03-18,100,100,False,1.0,100.0
2006-03-19,0,0,False,0.0,0.0
2006-03-20,21,21,False,0.21,4.41
2006-03-21,0,0,False,0.0,0.0
2006-03-22,0,0,False,0.0,0.0
2006-03-23,0,0,False,0.0,0.0
2006-03-24,0,0,False,0.0,0.0
2006-03-25,0,0,False,0.0,0.0
2006-03-26,0,0,False,0.0,0.0
2006-03-27,0,0,False,0.0,0.0
2006-03-28,0,0,False,0.0,0.0
2006-03-29,0,0,False,0.0,0.0
2006-03-30,0,0,False,0.0,0.0
2006-03-31,0,0,False,0.0,0.0
