date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2014-02-01,0,0,False,0.0,0.0
2014-02-02,0,0,False,0.0,0.0
2014-02-03,0,0,False,0.0,0.0
2014-02-04,0,0,False,0.0,0.0
2014-02-05,0,0,False,0.0,0.0
2014-02-06,0,0,False,0.0,0.0
2014-02-07,0,0,False,0.0,0.0
2014-02-08,0,0,False,0.0,0.0
2014-02-09,0,0,False,0.0,0.0
2014-02-10,0,0,False,0.0,0.0
2014-02-11,0,0,False,0.0,0.0
2014-02-12,0,0,False,0.0,0.0
2014-02-13,0,0,False,0.0,0.0
2014-02-14,91,91,False,0.91,82.81
2014-02-15,0,0,False,0.0,0.0
2014-02-16,0,0,False,0.0,0.0
2014-02-17,0,0,False,0.0,0.0
2014-02-18,0,0,False,0.0,0.0
2014-02-19,0,0,False,0.0,0.0
2014-02-20,0,0,False,0.0,0.0
2014-02-21,0,0,False,0.0,0.0
2014-02-22,0,0,False,0.0,0.0
2014-02-23,0,0,False,0.0,0.0
2014-02-24,0,0,False,0.0,0.0
2014-02-25,0,0,False,0.0,0.0
2014-02-26,0,0,False,0.0,0.0
2014-02-27,100,100,False,1.0,100.0
2014-02-28,0,0,False,0.0,0.0
