date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2005-06-01,0,0,False,0.0,0.0
2005-06-02,0,0,False,0.0,0.0
2005-06-03,0,0,False,0.0,0.0
2005-06-04,0,0,False,0.0,0.0
2005-06-05,0,0,False,0.0,0.0
2005-06-06,0,0,False,0.0,0.0
2005-06-07,0,0,False,0.0,0.0
2005-06-08,48,48,False,0.48,23.04
2005-06-09,0,0,False,0.0,0.0
2005-06-10,0,0,False,0.0,0.0
2005-06-11,0,0,False,0.0,0.0
2005-06-12,0,0,False,0.0,0.0
2005-06-13,0,0,False,0.0,0.0
2005-06-14,18,18,False,0.18,3.2399999999999998
2005-06-15,30,30,False,0.3,9.0
2005-06-16,0,0,False,0.0,0.0
2005-06-17,0,0,False,0.0,0.0
2005-06-18,0,0,False,0.0,0.0
2005-06-19,100,100,False,1.0,100.0
2005-06-20,0,0,False,0.0,0.0
2005-06-21,0,0,False,0.0,0.0
2005-06-22,0,0,False,0.0,0.0
2005-06-23,0,0,False,0.0,0.0
2005-06-24,0,0,False,0.0,0.0
2005-06-25,0,0,False,0.0,0.0
2005-06-26,0,0,False,0.0,0.0
2005-06-27,0,0,False,0.0,0.0
2005-06-28,0,0,False,0.0,0.0
2005-06-29,0,0,False,0.0,0.0
2005-06-30,0,0,False,0.0,0.0
